Fecha,SKU,Categoria,Material,Costo_Adquisicion,Precio_Venta,Cantidad,Cliente,Ciudad
2025-06-26,PUL-ACE-4497,Pulseras,Acero con Baño PVD,27.82,75.09,1,Florencio Ros Real,Ourense
2026-01-09,ANI-ACE-3723,Anillos,Acero con Baño PVD,24.74,42.78,1,Mar Ocaña Farré,Madrid
2025-07-04,PUL-ACE-7564,Pulseras,Acero con Baño PVD,33.23,54.98,1,Fanny Jaume,Lugo
2026-05-24,COL-ACE-3535,Collares,Acero con Baño PVD,39.83,76.1,3,Etelvina Ortiz Escribano,Vizcaya
2025-10-18,PEN-ACE-4946,Pendientes,Acero 316L,39.07,68.04,1,Priscila Maza-Morán,León
2025-10-30,PUL-PLA-3023,Pulseras,Plata 925,43.18,110.27,1,Aroa Villar-Oller,Santa Cruz de Tenerife
2026-05-24,COL-ACE-7644,Collares,Acero con Baño PVD,28.24,62.14,1,Maxi Zaragoza Benítez,Almería
2026-04-21,ANI-ACE-9587,Anillos,Acero con Baño PVD,34.91,77.46,3,Humberto Jordán Ledesma,Almería
2025-07-21,ANI-ACE-4734,Anillos,Acero 316L,30.13,65.98,1,Ulises Abraham Pazos Haro,Murcia
2026-01-28,PUL-ACE-5109,Pulseras,Acero con Baño PVD,22.97,55.46,1,Fernando Garcés Soler,Alicante
2025-11-15,PEN-ACE-7544,Pendientes,Acero con Baño PVD,24.71,73.08,1,Amílcar Ferrera Burgos,Castellón
2025-11-12,ANI-ACE-9108,Anillos,Acero 316L,18.6,39.69,5,Teodoro del Cañas,Teruel
2025-06-05,ANI-ACE-2179,Anillos,Acero con Baño PVD,38.3,102.42,2,Bibiana Santiago Hernandez,Segovia
2026-03-10,PEN-PLA-9807,Pendientes,Plata 925,28.46,65.32,1,Adelardo Álvaro,Alicante
2026-04-09,PEN-PLA-9466,Pendientes,Plata 925,41.66,79.75,1,Alexandra Lucena Giralt,Salamanca
2025-08-15,PUL-ACE-7200,Pulseras,Acero 316L,36.94,97.85,1,Narciso Santana Grau,Cádiz
2025-09-28,PEN-ACE-3403,Pendientes,Acero 316L,30.25,63.47,1,Maximino Vargas Jove,Las Palmas
2025-09-04,PUL-ACE-6934,Pulseras,Acero con Baño PVD,34.11,60.37,1,Quirino del Bernat,Ceuta
2026-01-21,PUL-ACE-5182,Pulseras,Acero con Baño PVD,30.14,76.82,1,Custodio Azcona Llanos,Ávila
2025-09-14,PEN-ACE-3119,Pendientes,Acero con Baño PVD,34.31,66.27,1,Epifanio Jimenez,Cádiz
2026-05-13,PEN-ACE-2712,Pendientes,Acero con Baño PVD,28.22,77.54,1,Nico Padilla-Córdoba,Huelva
2025-11-21,PUL-PLA-9209,Pulseras,Plata 925,19.16,48.3,2,Virgilio Salazar Abad,Ávila
2025-10-03,COL-ACE-8661,Collares,Acero con Baño PVD,23.92,44.6,1,Roque Sales Boada,Teruel
2025-07-14,ANI-ACE-1180,Anillos,Acero 316L,23.9,38.23,3,Dalila Moliner Cardona,Salamanca
2025-06-27,COL-ACE-2289,Collares,Acero con Baño PVD,44.43,127.61,2,Flavia Batlle Chacón,Soria
2025-09-08,COL-ACE-4696,Collares,Acero con Baño PVD,37.51,102.81,1,Efraín Pujol,Alicante
2026-02-20,ANI-ACE-4654,Anillos,Acero 316L,16.89,41.79,2,Cleto Agudo Ribes,Girona
2025-09-28,PEN-ACE-3048,Pendientes,Acero con Baño PVD,23.13,50.56,1,Hugo Gárate Marín,Huesca
2026-05-24,PEN-ACE-3422,Pendientes,Acero con Baño PVD,24.58,36.97,1,América Daza,Guadalajara
2025-07-10,COL-PLA-4553,Collares,Plata 925,20.3,52.26,1,Ámbar Anguita Fajardo,Burgos
2025-11-13,ANI-ACE-4179,Anillos,Acero 316L,22.93,54.44,1,Nando Alfonso-Aramburu,Guadalajara
2025-08-29,COL-PLA-8300,Collares,Plata 925,29.48,85.02,2,Purificación Jordán Toledo,Huelva
2025-11-26,PEN-ACE-3715,Pendientes,Acero con Baño PVD,31.57,80.15,1,Calixta Colom Coronado,Pontevedra
2025-08-19,ANI-ACE-7890,Anillos,Acero 316L,20.69,60.47,1,Julieta Torrens Hervás,Córdoba
2025-11-09,COL-ACE-3477,Collares,Acero con Baño PVD,37.41,65.62,2,Valerio Cervantes Iborra,La Rioja
2025-09-08,COL-PLA-4740,Collares,Plata 925,24.31,72.15,1,Toño del Álamo,La Rioja
2026-01-30,PUL-ACE-9407,Pulseras,Acero con Baño PVD,44.69,112.12,1,Jordán Romeu Pagès,Palencia
2025-09-05,PEN-ACE-2159,Pendientes,Acero con Baño PVD,24.61,50.7,2,Juan José Salmerón,Alicante
2026-04-05,ANI-PLA-5844,Anillos,Plata 925,24.89,56.47,4,Dan Anguita,Badajoz
2026-02-03,ANI-ACE-3112,Anillos,Acero con Baño PVD,38.54,87.07,1,Cesar Blanca-Tudela,Pontevedra
2026-02-28,PEN-ACE-8376,Pendientes,Acero con Baño PVD,44.13,107.19,1,Joel Royo Pujadas,Valladolid
2026-03-09,COL-ACE-6799,Collares,Acero 316L,43.04,119.07,1,Carina Aguado Jove,Albacete
2025-11-06,PUL-ACE-1467,Pulseras,Acero 316L,21.36,49.87,1,Carla Susana Recio Uriarte,Las Palmas
2026-04-04,COL-ACE-1751,Collares,Acero 316L,16.64,36.43,2,Mamen Clementina Huguet Gaya,Valencia
2025-08-24,PEN-PLA-2676,Pendientes,Plata 925,26.05,67.17,2,Marciano del Soto,Baleares
2025-08-17,PUL-PLA-4669,Pulseras,Plata 925,42.72,94.12,4,Malena Merche Román Andrés,Córdoba
2026-03-04,PEN-ACE-1210,Pendientes,Acero 316L,41.6,115.02,3,Aitana Andres Franco,Cantabria
2025-07-03,PUL-PLA-2472,Pulseras,Plata 925,29.93,52.02,1,Paco Borja Murillo Otero,Valladolid
2025-09-18,PUL-PLA-7079,Pulseras,Plata 925,20.77,40.77,2,Víctor Larrañaga Robles,Las Palmas
2026-03-21,ANI-ACE-4319,Anillos,Acero 316L,30.61,85.15,3,Coral Osorio Malo,Tarragona
2025-11-26,PEN-ACE-2084,Pendientes,Acero 316L,24.06,67.01,1,Eva María Aguilar Melero,Ourense
2026-05-22,PEN-ACE-7441,Pendientes,Acero con Baño PVD,29.68,66.2,1,Vera Rosselló Rovira,Palencia
2026-05-08,PUL-ACE-3182,Pulseras,Acero 316L,39.64,74.54,1,Visitación Gibert Alfonso,Córdoba
2025-06-23,ANI-ACE-4770,Anillos,Acero 316L,19.04,52.33,1,Judith Carranza Calatayud,Asturias
2026-05-09,PUL-ACE-6403,Pulseras,Acero con Baño PVD,16.68,41.66,1,Natalio del Godoy,Badajoz
2026-03-09,PUL-PLA-9447,Pulseras,Plata 925,15.2,39.19,1,Margarita Santamaría Olivera,Albacete
2025-06-02,COL-ACE-7751,Collares,Acero con Baño PVD,40.56,64.24,1,Jose Angel Mena Goicoechea,Ourense
2026-04-13,ANI-PLA-7778,Anillos,Plata 925,24.53,39.3,1,Soraya Pinedo,Lugo
2025-08-29,ANI-PLA-9055,Anillos,Plata 925,37.74,75.04,1,Ruth Valcárcel,Almería
2025-12-10,PUL-ACE-5724,Pulseras,Acero 316L,30.92,59.91,3,Edelmiro Cazorla Serna,Las Palmas
2026-04-28,COL-ACE-9514,Collares,Acero con Baño PVD,16.61,34.3,1,Adolfo Vendrell-Patiño,Cáceres
2026-03-22,PEN-ACE-9090,Pendientes,Acero con Baño PVD,37.61,107.6,1,Néstor Sandalio Baños Llabrés,Soria
2026-04-02,ANI-ACE-3514,Anillos,Acero 316L,42.45,118.58,1,Marisol Torrents Nogués,Segovia
2025-07-02,COL-ACE-9079,Collares,Acero con Baño PVD,44.2,72.69,4,Basilio Juanito Rocamora Vizcaíno,Santa Cruz de Tenerife
2025-12-02,COL-ACE-9047,Collares,Acero con Baño PVD,32.74,52.83,1,Jose Francisco Abel Seguí Alvarado,Guadalajara
2026-05-06,PEN-ACE-1104,Pendientes,Acero 316L,42.14,80.36,1,Cintia Soriano Benavente,Madrid
2026-05-22,COL-PLA-2312,Collares,Plata 925,22.52,60.33,1,Prudencio Adadia Canales,Soria
2025-12-07,ANI-ACE-9466,Anillos,Acero con Baño PVD,18.28,36.06,1,Baudelio Cervantes Durán,León
2026-02-28,PEN-ACE-5012,Pendientes,Acero con Baño PVD,24.36,45.42,1,Sonia Carreras Sevilla,Teruel
2026-03-06,PEN-ACE-7244,Pendientes,Acero con Baño PVD,20.92,44.0,1,Marianela Cánovas Maldonado,Palencia
2025-09-23,PUL-PLA-7902,Pulseras,Plata 925,38.46,67.41,1,Dafne Barrios-Baquero,Cuenca
2026-01-29,PEN-ACE-3060,Pendientes,Acero 316L,42.69,107.35,1,Custodia Morcillo Mendizábal,Ourense
2025-12-30,PEN-ACE-1296,Pendientes,Acero con Baño PVD,43.73,67.0,1,Roberta Maricruz Royo Abellán,Huelva
2025-09-10,PUL-ACE-1547,Pulseras,Acero 316L,28.98,55.69,1,Paulina Soria Salinas,Cuenca
2026-05-27,PEN-PLA-4215,Pendientes,Plata 925,15.63,45.0,1,Jose Manuel Infante,Asturias
2026-01-15,PUL-ACE-3517,Pulseras,Acero con Baño PVD,41.13,88.13,1,Ulises Feijoo Simó,Castellón
2025-09-08,ANI-ACE-8338,Anillos,Acero con Baño PVD,27.39,41.95,1,Carlota Tur Gámez,Murcia
2026-01-07,PUL-ACE-4249,Pulseras,Acero con Baño PVD,36.67,72.74,1,Cebrián Anglada Aguiló,Ciudad
2025-07-14,ANI-PLA-4427,Anillos,Plata 925,39.78,118.11,1,Edu Alemán Ribera,Cuenca
2026-03-22,PEN-ACE-6927,Pendientes,Acero 316L,33.01,71.71,1,Jose Miguel Conesa Casanovas,Segovia
2025-07-25,PUL-PLA-1100,Pulseras,Plata 925,41.91,116.78,4,Estrella Alvarado Rocha,Santa Cruz de Tenerife
2025-08-04,PEN-ACE-8544,Pendientes,Acero 316L,32.57,51.67,1,Cecilio Boada-Asensio,Barcelona
2025-09-28,ANI-PLA-3147,Anillos,Plata 925,40.13,63.42,1,Modesta González-Lobato,Las Palmas
2026-01-31,PUL-PLA-3317,Pulseras,Plata 925,36.6,78.45,1,Sebastián Artemio Colom Trujillo,Segovia
2025-09-27,PUL-ACE-7957,Pulseras,Acero 316L,40.57,76.44,4,Cecilia Gallardo,La Coruña
2026-01-10,PUL-ACE-9438,Pulseras,Acero con Baño PVD,21.15,48.15,1,Gracia Ripoll Jover,Baleares
2026-05-08,PEN-ACE-3514,Pendientes,Acero con Baño PVD,35.88,57.55,2,Dominga Teodora Fortuny Delgado,Cuenca
2025-10-10,PEN-ACE-7269,Pendientes,Acero 316L,29.26,58.8,1,Elisabet Sancho Avilés,Las Palmas
2026-04-17,PUL-PLA-4411,Pulseras,Plata 925,32.64,90.15,1,Quirino Porta,Granada
2025-06-18,PUL-ACE-1112,Pulseras,Acero con Baño PVD,27.92,64.83,1,Candela del Espejo,Teruel
2026-03-25,PEN-PLA-6291,Pendientes,Plata 925,32.68,67.12,1,Lino Galindo Ugarte,Girona
2025-08-26,COL-ACE-9326,Collares,Acero 316L,26.21,41.36,1,Amílcar Lladó Alberdi,Santa Cruz de Tenerife
2026-03-29,PUL-ACE-9276,Pulseras,Acero con Baño PVD,43.37,115.25,1,Luisina Cañellas Salmerón,Ceuta
2025-09-28,PUL-PLA-8661,Pulseras,Plata 925,33.39,50.3,1,Ildefonso Leal Villanueva,Cáceres
2025-10-22,COL-ACE-1347,Collares,Acero 316L,30.28,79.75,5,Omar Mata Torre,Cuenca
2025-10-28,COL-PLA-7665,Collares,Plata 925,18.18,40.42,1,Patricia Álvarez Marí,Valencia
2026-01-18,PUL-PLA-2354,Pulseras,Plata 925,33.64,84.09,1,Dimas Páez Cuadrado,La Coruña
2025-12-29,PEN-PLA-5045,Pendientes,Plata 925,15.2,41.14,3,Feliciano Durán-Urrutia,Palencia
2025-09-05,ANI-ACE-5469,Anillos,Acero con Baño PVD,34.74,66.0,3,Fabiola Ballesteros Palmer,La Coruña
2025-10-13,PEN-ACE-6638,Pendientes,Acero 316L,26.09,76.47,1,Cándido Saldaña Leon,Murcia
2026-04-29,PUL-ACE-8211,Pulseras,Acero 316L,37.81,69.26,1,Edgardo Blanes Romeu,Palencia
2026-02-08,ANI-ACE-8380,Anillos,Acero con Baño PVD,29.02,85.44,3,Eloísa Iborra Ortuño,Salamanca
2026-01-24,PEN-PLA-1460,Pendientes,Plata 925,16.19,40.15,2,María Jesús Maristela Luque Santos,Málaga
2025-09-02,PUL-PLA-4318,Pulseras,Plata 925,40.1,62.16,1,Ale Sanmartín,Teruel
2025-07-12,COL-ACE-3228,Collares,Acero con Baño PVD,25.32,45.52,2,Crescencia Almeida Uriarte,Álava
2026-04-23,PEN-PLA-5042,Pendientes,Plata 925,29.21,78.38,1,Paloma Páez Ferrán,Segovia
2026-02-28,COL-ACE-3200,Collares,Acero con Baño PVD,37.29,73.11,2,Carina Ros-Pinto,Málaga
2025-07-26,ANI-ACE-2473,Anillos,Acero 316L,28.15,80.31,1,Joel Mayol Valera,Ourense
2025-08-09,ANI-PLA-1612,Anillos,Plata 925,15.96,26.97,1,Marcelino Verdejo Orozco,Cantabria
2025-06-05,COL-ACE-8327,Collares,Acero 316L,27.09,55.88,1,Javi Nicolás Llamas,Valladolid
2025-11-04,COL-ACE-5765,Collares,Acero 316L,17.46,33.93,1,Elisa Castejón Villena,Lugo
2026-02-20,PUL-ACE-6132,Pulseras,Acero con Baño PVD,40.08,86.36,3,Lorenza Alcaraz,Málaga
2025-12-22,PUL-ACE-8562,Pulseras,Acero 316L,23.81,50.61,1,Nicolasa Narváez Angulo,Málaga
2025-11-10,PUL-PLA-3399,Pulseras,Plata 925,25.03,38.21,5,Angelita Pizarro-Casanovas,Cádiz
2026-05-31,PEN-PLA-4384,Pendientes,Plata 925,39.83,65.11,1,Cesar Vallés Roca,Alicante
2026-05-26,ANI-ACE-5813,Anillos,Acero con Baño PVD,20.72,52.51,1,Cristian de Villena,Salamanca
2025-10-21,PEN-PLA-1417,Pendientes,Plata 925,20.52,56.46,1,Buenaventura Grande Ochoa,Huesca
2025-07-02,PEN-PLA-6300,Pendientes,Plata 925,19.16,34.1,2,Lucía del Velázquez,Palencia
2025-11-27,ANI-ACE-6104,Anillos,Acero 316L,15.6,44.88,1,María Cristina Torrent-Camino,Lugo
2025-10-29,PUL-ACE-7394,Pulseras,Acero 316L,15.82,34.71,2,Ester Quintero Pino,Albacete
2026-03-04,ANI-PLA-8202,Anillos,Plata 925,20.67,31.8,4,Berto Garay Román,La Coruña
2025-07-15,PUL-ACE-1225,Pulseras,Acero 316L,39.93,107.88,1,Evangelina Balaguer Arce,Huesca
2026-05-29,PEN-PLA-3423,Pendientes,Plata 925,39.0,86.11,1,Filomena Rios-Frutos,Alicante
2026-01-17,COL-ACE-4121,Collares,Acero con Baño PVD,33.8,78.08,1,Samanta Cadenas,Burgos
2025-07-17,ANI-ACE-9628,Anillos,Acero con Baño PVD,30.6,61.76,1,Teófilo del Carrillo,Murcia
2025-08-30,ANI-ACE-9494,Anillos,Acero 316L,27.34,79.27,3,Yaiza de Valera,Barcelona
2025-08-26,PEN-PLA-2716,Pendientes,Plata 925,21.48,32.3,1,Alex del Pedraza,Las Palmas
2025-06-03,PEN-ACE-8550,Pendientes,Acero 316L,19.27,31.2,3,Alicia Consuela Jurado Olmo,Lleida
2025-07-07,PEN-ACE-1378,Pendientes,Acero 316L,39.18,88.51,1,Bernardo Moll-Ledesma,Cantabria
2026-03-31,ANI-ACE-8219,Anillos,Acero 316L,15.6,40.37,1,Clementina del Arjona,Madrid
2026-03-20,ANI-ACE-9705,Anillos,Acero con Baño PVD,26.79,54.25,1,Leandra Peláez Bayo,Melilla
2025-09-25,ANI-ACE-9720,Anillos,Acero 316L,32.32,58.44,1,Vicente Bayón-Albero,Palencia
2025-08-28,ANI-PLA-7651,Anillos,Plata 925,27.47,44.86,1,Lucio de Calderon,La Rioja
2025-11-22,PEN-PLA-7747,Pendientes,Plata 925,29.05,73.07,1,Angélica Hervás Ordóñez,La Coruña
2026-02-27,PUL-ACE-1386,Pulseras,Acero 316L,35.05,94.9,3,Pili Puga Montaña,Vizcaya
2026-05-30,PUL-ACE-1167,Pulseras,Acero con Baño PVD,28.81,46.04,1,Amor Sosa Gracia,Lleida
2026-04-12,PEN-ACE-5271,Pendientes,Acero 316L,32.82,61.65,1,Celia Hervia-Bárcena,Zaragoza
2026-01-25,COL-ACE-7591,Collares,Acero 316L,43.43,117.7,4,Angélica Manzano,Almería
2026-05-26,PUL-ACE-9727,Pulseras,Acero 316L,15.3,24.94,1,Lorenzo Muro Castejón,Zaragoza
2025-08-24,PEN-ACE-1941,Pendientes,Acero con Baño PVD,36.35,70.82,1,Amor Carrillo Barón,Santa Cruz de Tenerife
2025-06-16,PUL-ACE-5408,Pulseras,Acero 316L,33.9,93.54,1,Ruperto Antúnez Buendía,Zamora
2026-02-06,ANI-ACE-7218,Anillos,Acero 316L,38.31,111.93,1,Isaías Santana-Alcázar,Santa Cruz de Tenerife
2025-12-02,ANI-ACE-4054,Anillos,Acero 316L,16.37,34.65,1,Duilio Valenciano Bas,Lleida
2025-12-26,PUL-ACE-2412,Pulseras,Acero 316L,16.35,34.48,2,Casandra Palmer Zamorano,Cáceres
2025-07-01,ANI-PLA-5577,Anillos,Plata 925,32.79,83.18,1,Almudena Velasco Andrés,Soria
2025-10-14,ANI-ACE-7081,Anillos,Acero con Baño PVD,25.05,65.51,1,Ester Ibarra Canet,Zaragoza
2025-08-17,PEN-ACE-6108,Pendientes,Acero con Baño PVD,23.05,45.1,1,Máxima Casado Llobet,Cáceres
2025-12-11,PUL-ACE-4111,Pulseras,Acero con Baño PVD,32.89,86.95,1,Ernesto Reig Reyes,Teruel
2026-05-03,ANI-ACE-8248,Anillos,Acero 316L,17.97,40.63,2,Encarnación Aguilera Cañete,Murcia
2025-07-27,ANI-ACE-5147,Anillos,Acero 316L,15.49,30.29,1,Ester Garzón Águila,Cáceres
2026-02-01,ANI-PLA-2463,Anillos,Plata 925,41.91,110.19,1,Reyes Revilla Flor,Valladolid
2025-12-05,ANI-ACE-4989,Anillos,Acero con Baño PVD,27.0,57.37,1,Néstor del Torre,Toledo
2025-10-05,PEN-ACE-3806,Pendientes,Acero con Baño PVD,34.02,72.17,3,Isaac Peiró,Badajoz
2025-12-23,PUL-ACE-5659,Pulseras,Acero con Baño PVD,35.28,72.39,1,Victorino Font-Fiol,Sevilla
2026-01-21,PUL-ACE-5147,Pulseras,Acero con Baño PVD,22.54,54.42,1,Bibiana del Tomas,Huesca
2026-02-02,ANI-PLA-4042,Anillos,Plata 925,42.01,64.78,1,Hugo Amaya Galiano,Toledo
2025-06-23,ANI-PLA-8181,Anillos,Plata 925,39.45,115.62,1,Luz Juárez Coronado,Almería
2025-08-20,PUL-ACE-4773,Pulseras,Acero con Baño PVD,19.92,56.22,2,Ani Cazorla-Giralt,León
2025-09-04,ANI-ACE-8477,Anillos,Acero con Baño PVD,32.97,53.79,1,Loida Aguilar Falcón,Madrid
2025-12-13,PUL-ACE-3484,Pulseras,Acero 316L,23.17,44.97,1,Roberto Carrillo,Zamora
2025-07-28,ANI-ACE-1564,Anillos,Acero 316L,40.29,88.28,1,Elisabet Paulina Portillo Yuste,Huesca
2026-05-01,PUL-PLA-2723,Pulseras,Plata 925,39.61,113.88,1,Luis Miguel del Guerra,Guadalajara
2025-09-29,ANI-ACE-4032,Anillos,Acero 316L,21.34,56.72,2,Clemente Mínguez Bermúdez,Girona
2025-10-28,PEN-ACE-1035,Pendientes,Acero con Baño PVD,28.81,74.82,1,Cloe del Cordero,León
2025-11-28,PUL-ACE-6213,Pulseras,Acero 316L,25.69,62.73,2,Febe Cabezas Sarmiento,Huelva
2025-12-02,ANI-ACE-6571,Anillos,Acero 316L,22.84,42.9,1,Donato Bou Ruiz,Baleares
2025-09-15,PEN-PLA-8437,Pendientes,Plata 925,35.91,61.4,1,Julieta Urrutia,Ourense
2025-12-16,COL-PLA-3943,Collares,Plata 925,31.33,88.65,1,Gertrudis Pavón Sanchez,Granada
2026-02-02,COL-PLA-4954,Collares,Plata 925,34.85,53.12,1,Benita Heras-Elías,Burgos
2026-03-24,COL-PLA-2997,Collares,Plata 925,34.02,72.19,1,Vasco de Revilla,Guadalajara
2026-05-26,PUL-ACE-8835,Pulseras,Acero con Baño PVD,39.73,82.19,2,Lupe Bolaños,Murcia
2025-11-22,PEN-ACE-4659,Pendientes,Acero 316L,35.26,72.56,2,Nerea Domingo Bustamante,Ciudad
2026-02-10,PEN-ACE-6563,Pendientes,Acero 316L,19.93,42.57,3,Quique Godoy Asenjo,Zaragoza
2025-07-14,COL-PLA-3300,Collares,Plata 925,25.94,43.61,1,Nadia Pía Orozco Narváez,Valencia
2025-10-21,COL-ACE-6009,Collares,Acero 316L,31.92,54.63,1,Estefanía Bravo Quero,Ciudad
2025-07-05,PUL-ACE-2978,Pulseras,Acero 316L,26.03,67.99,1,Xavier Blanch Perera,Huesca
2025-09-26,PEN-ACE-1783,Pendientes,Acero 316L,17.3,39.92,1,Eusebio Estévez,Palencia
2025-10-16,PUL-ACE-9542,Pulseras,Acero con Baño PVD,35.18,68.27,1,Virgilio Alegria Cuenca,Santa Cruz de Tenerife
2026-01-15,PEN-ACE-9746,Pendientes,Acero 316L,19.84,43.57,1,Cristóbal Roselló Pascual,Cantabria
2026-04-09,ANI-ACE-1412,Anillos,Acero 316L,25.59,57.99,1,Jessica del Marqués,Soria
2026-02-15,ANI-ACE-4351,Anillos,Acero con Baño PVD,29.19,54.67,1,Juana Albero Sanchez,Zaragoza
2026-05-06,ANI-ACE-8304,Anillos,Acero 316L,24.68,71.4,1,Lucho Ruano,Vizcaya
2025-08-05,COL-ACE-1214,Collares,Acero con Baño PVD,28.67,79.78,1,Ágata Acero-Segura,Toledo
2025-07-25,PEN-ACE-5206,Pendientes,Acero 316L,19.69,43.88,1,Gonzalo de Llorens,Sevilla
2025-10-02,ANI-PLA-2366,Anillos,Plata 925,22.4,48.42,1,Anabel Navarrete-Mora,Navarra
2026-05-15,COL-ACE-7836,Collares,Acero 316L,31.97,66.59,3,Hernando Alonso Carranza,Baleares
2025-09-09,PUL-ACE-8382,Pulseras,Acero 316L,24.34,66.49,1,Aurora Delgado Almazán,Toledo
2025-09-16,PUL-ACE-3653,Pulseras,Acero 316L,15.4,40.87,1,Trinidad Cases Caro,Badajoz
2025-08-30,ANI-PLA-7619,Anillos,Plata 925,19.86,42.52,1,Fabricio Moraleda Rivera,Málaga
2025-10-27,PEN-PLA-8777,Pendientes,Plata 925,35.01,85.1,3,Santos Valenciano Mendez,Girona
2026-03-14,PEN-PLA-3367,Pendientes,Plata 925,28.24,53.67,2,Verónica Jover Losa,Cáceres
2026-02-01,COL-ACE-8791,Collares,Acero con Baño PVD,32.5,94.55,1,Juana de Bou,Santa Cruz de Tenerife
2026-02-14,COL-PLA-5316,Collares,Plata 925,36.96,97.51,1,Marisa Arcos Cabeza,Pontevedra
2025-11-10,ANI-ACE-3051,Anillos,Acero con Baño PVD,38.42,102.24,1,Estefanía Llamas-Barranco,Cantabria
2025-07-03,PUL-PLA-6531,Pulseras,Plata 925,31.19,73.6,1,Guadalupe de Alcalde,Lugo
2026-05-12,PUL-ACE-1878,Pulseras,Acero 316L,22.71,55.99,1,Severo Merino,Huesca
2026-05-18,PUL-ACE-6568,Pulseras,Acero con Baño PVD,35.63,85.77,1,Eva Carpio Duarte,Salamanca
2025-08-13,PEN-ACE-7647,Pendientes,Acero 316L,40.83,78.42,1,Brunilda Villegas Contreras,Jaén
2026-03-29,PUL-PLA-9079,Pulseras,Plata 925,31.13,68.67,1,Gracia Medina Colom,Segovia
2026-02-19,COL-ACE-2075,Collares,Acero con Baño PVD,18.55,35.17,1,Joel Álvaro Mercader,Jaén
2025-11-11,COL-PLA-7165,Collares,Plata 925,40.52,82.14,3,Haroldo Navas Juan,Álava
2026-01-23,ANI-ACE-2569,Anillos,Acero 316L,34.02,89.75,1,Estefanía Cases-Carnero,Huelva
2026-02-22,ANI-ACE-2849,Anillos,Acero 316L,41.91,78.71,1,Emigdio del Tamayo,Murcia
2026-04-12,PUL-ACE-9060,Pulseras,Acero con Baño PVD,45.0,106.28,1,Álvaro Mayoral Martin,Ceuta
2025-11-23,ANI-ACE-4689,Anillos,Acero 316L,26.03,73.23,1,Concepción Maite Jordán Segura,La Coruña
2025-10-23,ANI-PLA-2913,Anillos,Plata 925,17.65,48.32,1,África Luís Córdoba,Zaragoza
2026-05-21,COL-ACE-5393,Collares,Acero 316L,34.61,70.39,2,Selena Padilla-Salamanca,Cuenca
2025-10-10,PUL-ACE-5498,Pulseras,Acero 316L,44.54,113.61,1,María Cristina Alcázar Arregui,Zamora
2025-05-31,COL-ACE-1313,Collares,Acero con Baño PVD,27.84,62.85,3,Pascuala Alemany Delgado,Murcia
2026-03-21,COL-ACE-9368,Collares,Acero 316L,24.96,41.11,3,Manu Sarabia,Toledo
2026-01-02,PEN-ACE-4527,Pendientes,Acero 316L,44.37,105.71,1,Ofelia Roma Cifuentes,Badajoz
2025-10-23,PUL-ACE-5490,Pulseras,Acero 316L,39.21,70.05,2,Adelia de Toro,Castellón
2026-03-14,PUL-ACE-5026,Pulseras,Acero con Baño PVD,34.95,62.69,1,Blas Guerrero Manso,Melilla
2025-06-24,PEN-ACE-5518,Pendientes,Acero con Baño PVD,30.47,64.57,1,Sabina Perelló Núñez,Valladolid
2026-03-25,COL-PLA-2539,Collares,Plata 925,34.65,76.39,1,Anacleto Casanova,Cantabria
2025-09-11,COL-ACE-7229,Collares,Acero con Baño PVD,28.42,56.93,1,Rico de Peiró,Barcelona
2026-01-24,PEN-ACE-7025,Pendientes,Acero 316L,28.55,45.58,1,Marino Sancho Toledo,Palencia
2026-05-25,COL-ACE-9217,Collares,Acero con Baño PVD,22.1,39.75,1,Prudencia Briones Sarmiento,Soria
2026-04-18,PUL-PLA-6010,Pulseras,Plata 925,35.89,55.38,1,Marisela Garriga Carrera,Lleida
2025-11-17,ANI-ACE-5493,Anillos,Acero 316L,38.87,78.06,2,Jacobo Jáuregui Flor,Santa Cruz de Tenerife
2025-12-31,COL-ACE-9645,Collares,Acero 316L,43.08,88.53,2,Montserrat Hernando,Córdoba
2025-09-05,PEN-PLA-1607,Pendientes,Plata 925,27.99,81.99,1,Azeneth Garcés Huertas,Toledo
2026-02-02,COL-ACE-1344,Collares,Acero con Baño PVD,27.07,74.74,2,Marcelino Pintor Escolano,Huesca
2025-08-14,ANI-ACE-9618,Anillos,Acero con Baño PVD,36.69,77.11,1,Josefa Llabrés Perez,Córdoba
2025-10-24,ANI-ACE-8190,Anillos,Acero con Baño PVD,32.63,53.93,1,Angélica Olivera-Carro,Albacete
2025-12-21,PUL-ACE-5691,Pulseras,Acero con Baño PVD,27.46,67.08,1,Ignacia Borrell Expósito,Ciudad
2025-07-22,PEN-ACE-9145,Pendientes,Acero 316L,38.22,95.65,1,José Luis Valle Perelló,Álava
2025-12-16,COL-PLA-2064,Collares,Plata 925,15.98,33.81,1,Eugenia Gallego Coronado,Cádiz
2026-03-02,ANI-ACE-8039,Anillos,Acero con Baño PVD,18.44,47.74,1,Pacífica Ferrera Alarcón,Ciudad
2026-04-09,ANI-PLA-9594,Anillos,Plata 925,24.31,68.91,1,Roldán Aparicio Contreras,Alicante
2025-07-16,PEN-PLA-3535,Pendientes,Plata 925,43.02,109.1,2,Anselma Barrena Arnaiz,Santa Cruz de Tenerife
2025-06-06,COL-ACE-9842,Collares,Acero 316L,43.99,117.28,1,Filomena Blanes Mateo,Pontevedra
2025-12-09,COL-PLA-2381,Collares,Plata 925,15.29,45.86,3,Luz Pardo Fortuny,Vizcaya
